Origin,Destination,OriginCity,DestinationCity,Passengers,Seats,Flights,Distance,FlyDate,OriginPopulation,DestinationPopulation
DFW,ATL,Dallas-TX,Atlanta-GA,25060,35085,258,732,200609,11998822,5119641
DAY,ORD,Dayton-OH,Chicago-IL,1407,2400,19,240,200412,845594,18664180
SBN,ORD,South Bend-IN,Chicago-IL,300,780,12,84,199904,308666,17655010
TPA,MIA,Tampa-FL,Miami-FL,2267,4096,32,204,199201,2113572,8451688
JAX,ORD,Jacksonville-FL,Chicago-IL,4314,5478,83,865,200601,1279132,18797710
LAX,TUS,Los Angeles-CA,Tucson-AZ,9070,16303,119,451,199709,23583460,778684
EWR,BOS,Newark-NJ,Boston-MA,1895,3910,30,200,199410,17072218,8293684
ORD,BOS,Chicago-IL,Boston-MA,3833,7726,27,867,199502,17155070,8357434
SFO,ORD,San Francisco-CA,Chicago-IL,5651,7004,34,1846,199707,7885792,17405264
RDU,ALB,Raleigh-NC,Albany-NY,9,50,1,544,200601,998979,850541
PWM,EWR,Portland-ME,Newark-NJ,1604,3712,29,284,199710,461194,17264316
CLT,DAY,Charlotte-NC,Dayton-OH,180,240,2,370,200206,1406699,845416
ATL,TPA,Atlanta-GA,Tampa-FL,13814,19380,68,406,200401,4802300,2578104
LAX,BOS,Los Angeles-CA,Boston-MA,7285,11580,61,2611,199001,22585772,8269386
TLH,ATL,Tallahassee-FL,Atlanta-GA,8563,16284,118,223,199404,282333,3444861
DTW,MDW,Detroit-MI,Chicago-IL,651,1098,9,229,199108,8578382,16550288
HOU,TUL,Houston-TX,Tulsa-OK,260,959,7,453,200310,5084017,876919
ANC,MIA,Anchorage-AK,Miami-FL,0,0,9,4004,200003,320434,10051612
DFW,ORD,Dallas-TX,Chicago-IL,1734,4033,37,802,199402,8613622,17018756
MEM,DFW,Memphis-TN,Dallas-TX,4236,10600,106,432,200301,1238075,11164066
IAH,ATL,Houston-TX,Atlanta-GA,9313,13452,118,689,200701,5597674,5267527
ROC,EWR,Rochester-NY,Newark-NJ,4715,5800,116,246,200210,1041120,18590085
EWR,ORD,Newark-NJ,Chicago-IL,216,285,3,719,199509,17130692,17155070
DFW,ATL,Dallas-TX,Atlanta-GA,13231,17166,94,732,200106,10709246,4432950
JFK,ORD,New York-NY,Chicago-IL,155,188,1,740,200705,37802334,18903872
PHX,ORD,Phoenix-AZ,Chicago-IL,6889,8550,57,1440,200103,3388445,18385002
IND,EWR,Indianapolis-IN,Newark-NJ,86,248,2,644,200504,1645027,18798114
BTR,ATL,Baton Rouge-LA,Atlanta-GA,36,149,1,449,200112,709848,4432950
SFO,DTW,San Francisco-CA,Detroit-MI,77,128,1,2079,199010,7436126,8503650
IAH,DTW,Houston-TX,Detroit-MI,34,110,1,1076,199901,4540138,8962394
IAD,DTW,Washington-DC,Detroit-MI,48,112,1,383,199611,8857302,8912962
SLC,DFW,Salt Lake City-UT,Dallas-TX,46,50,1,988,200801,1111600,12602170
DTW,ALB,Detroit-MI,Albany-NY,357,488,4,488,199308,8711888,826194
PWM,BOS,Portland-ME,Boston-MA,180,350,7,95,200501,511498,8917782
MDW,BOS,Chicago-IL,Boston-MA,558,741,3,861,200304,18572324,8916374
HOU,MIA,Houston-TX,Miami-FL,4262,12743,85,955,199202,3983375,8451688
PIT,TPA,Pittsburgh-PA,Tampa-FL,99,150,1,873,200711,2357141,2711222
STL,OMA,St. Louis-MO,Omaha-NE,4406,5343,39,342,200404,2759153,800459
PIT,ORD,Pittsburgh-PA,Chicago-IL,277,546,3,412,200909,2354957,19161134
DCA,TPA,Washington-DC,Tampa-FL,2407,3380,20,814,200602,10530024,2684639
RIC,ATL,Richmond-VA,Atlanta-GA,9602,13708,92,481,199711,1035353,3756986
PHL,MIA,Philadelphia-PA,Miami-FL,109,120,1,1013,200308,11575576,10561342
DTW,FNT,Detroit-MI,Flint-MI,2270,2620,53,56,200703,8913164,434086
MDW,BUF,Chicago-IL,Buffalo-NY,42,148,1,468,200803,19031272,1124055
ATL,ORD,Atlanta-GA,Chicago-IL,10771,14570,80,606,199812,3872031,17529224
IAH,OMA,Houston-TX,Omaha-NE,4935,5750,115,781,200408,5190444,800459
RDU,EWR,Raleigh-NC,Newark-NJ,5764,9000,90,416,199505,650034,17130692
BTR,ATL,Baton Rouge-LA,Atlanta-GA,316,592,4,449,200406,725570,4802300
DSM,ATL,Des Moines-IA,Atlanta-GA,88,100,2,743,200609,533704,5119641
PHL,BOS,Philadelphia-PA,Boston-MA,10527,18000,125,280,199901,11042574,8550938
GSO,EWR,Greensboro-NC,Newark-NJ,2126,3478,37,446,199107,548939,16874842
EWR,OMA,Newark-NJ,Omaha-NE,450,1260,21,1133,199803,17341505,742096
IAD,DTW,Washington-DC,Detroit-MI,11,100,1,383,199005,8270942,8503650
LAS,MDW,Las Vegas-NV,Chicago-IL,6352,7461,57,1521,199303,877917,16876600
ORH,ATL,Worcester-MA,Atlanta-GA,47,80,2,906,200110,762851,4432950
ROA,DTW,Roanoke-VA,Detroit-MI,264,1020,30,382,200101,288709,8958464
LGA,DFW,New York-NY,Dallas-TX,22359,42630,147,1389,199112,33749684,8182938
EVV,ATL,Evansville-IN,Atlanta-GA,2601,4000,80,350,200609,348728,5119641
SHV,TYR,Shreveport-LA,Tyler-TX,18,50,1,92,200005,376127,175500
ATL,TOL,Atlanta-GA,Toledo-OH,0,0,1,549,200802,5385586,673345
TYS,ATL,Knoxville-TN,Atlanta-GA,126,200,2,152,200412,648530,4802300
CVG,TOL,Cincinnati-OH,Toledo-OH,6830,11350,227,181,200504,2102422,673162
MCO,MDW,Orlando-FL,Chicago-IL,1979,4488,28,989,199711,1464182,17405264
GSP,ATL,Greenville-SC,Atlanta-GA,4453,7811,73,154,199112,479357,3163883
MSP,FAR,Minneapolis-MN,Fargo-ND,1037,1794,26,223,200203,3053303,177537
SLC,BZN,Salt Lake City-UT,Bozeman-MT,98,128,1,347,199608,882467,60169
SFO,EUG,San Francisco-CA,Eugene-OR,8411,10870,207,451,200504,8299214,335242
MSP,EWR,Minneapolis-MN,Newark-NJ,4240,5500,110,1008,200705,3204196,18901167
MCO,MIA,Orlando-FL,Miami-FL,150,561,3,193,199104,1274721,8312530
ROC,EWR,Rochester-NY,Newark-NJ,634,1000,20,246,200006,1041595,18352743
PFN,ATL,Panama City-FL,Atlanta-GA,1372,1450,29,247,200306,154726,4673146
CLE,BUF,Cleveland-OH,Buffalo-NY,1278,1500,30,192,200911,2091286,1123804
ORD,MIA,Chicago-IL,Miami-FL,5761,7590,55,1197,200201,18490270,10425204
OAK,RNO,Oakland-CA,Reno-NV,11544,17673,129,180,199203,3789301,270629
BGR,MIA,Bangor-ME,Miami-FL,946,960,2,1459,199103,147471,8312530
DCA,AUS,Washington-DC,Austin-TX,127,136,1,1316,200508,10458534,1464309
MCI,DFW,Kansas City-MO,Dallas-TX,4066,5632,44,460,199207,1673956,8314270
MCI,DAL,Kansas City-MO,Dallas-TX,5343,7809,57,461,200811,2046083,12602170
RDU,DFW,Raleigh-NC,Dallas-TX,12,70,1,1062,200401,916790,11379964
BWI,BOS,Baltimore-MD,Boston-MA,32,68,2,370,199304,2440119,8260582
MSY,DFW,New Orleans-LA,Dallas-TX,532,2398,17,448,199506,1289805,8787062
SAT,DFW,San Antonio-TX,Dallas-TX,338,360,2,247,200407,1843927,11379964
JFK,ATL,New York-NY,Atlanta-GA,607,1498,14,760,199610,34380072,3652439
DTW,TUL,Detroit-MI,Tulsa-OK,50,100,1,790,199002,8503650,762784
TVC,ORD,Traverse City-MI,Chicago-IL,1621,2150,43,224,200403,138922,18664180
CLE,DTW,Cleveland-OH,Detroit-MI,710,1497,12,95,199802,2121415,8944948
ORD,BOS,Chicago-IL,Boston-MA,110,206,1,867,199907,17655010,8550938
DCA,MDW,Washington-DC,Chicago-IL,7451,10594,49,601,200104,9854548,18385002
COS,ATL,Colorado Springs-CO,Atlanta-GA,142,142,1,1185,200812,616975,5385586
MCO,ORD,Orlando-FL,Chicago-IL,12150,15996,124,1005,200207,1756852,18490270
SHV,DFW,Shreveport-LA,Dallas-TX,162,180,1,190,200403,379457,11379964
LAX,TUS,Los Angeles-CA,Tucson-AZ,6321,9028,61,451,199207,23010408,692538
SFO,CIC,San Francisco-CA,Chico-CA,1260,2185,115,153,199209,7578602,188905
PHX,TUL,Phoenix-AZ,Tulsa-OK,836,1507,11,935,199509,2661324,798686
MEM,ORD,Memphis-TN,Chicago-IL,70,78,1,491,200011,1208269,18235464
ABE,DTW,Allentown-PA,Detroit-MI,613,1830,15,424,199612,710211,8912962
SLC,DFW,Salt Lake City-UT,Dallas-TX,14295,16886,67,988,199401,852741,8613622
IAD,DFW,Washington-DC,Dallas-TX,12614,16541,119,1172,199806,9079986,9475022
ORD,BOS,Chicago-IL,Boston-MA,1607,3358,23,867,199603,17287860,8407438
BUF,EWR,Buffalo-NY,Newark-NJ,2384,2808,27,282,200106,1163528,18490029
IAD,EWR,Washington-DC,Newark-NJ,180,204,1,213,199808,9079986,17341505
DTW,ATL,Detroit-MI,Atlanta-GA,6055,10508,71,594,199301,8711888,3339551
PHL,ORD,Philadelphia-PA,Chicago-IL,4355,9991,97,678,199211,10934282,16720340
BNA,TOL,Nashville-TN,Toledo-OH,0,0,13,408,200401,1416452,671681
PDX,DFW,Portland-OR,Dallas-TX,110,180,1,1616,199701,1800340,9231044
STL,DFW,St. Louis-MO,Dallas-TX,4907,8560,80,551,199709,2651494,9231044
FLL,DTW,Fort Lauderdale-FL,Detroit-MI,1407,1848,11,1127,200404,5362678,8996622
LAX,TPA,Los Angeles-CA,Tampa-FL,168,182,1,2158,200601,25427320,2684639
DFW,TUS,Dallas-TX,Tucson-AZ,2544,4619,31,813,200001,10392376,848521
DTW,BUF,Detroit-MI,Buffalo-NY,205,374,11,240,200009,8914942,1169159
JAN,DFW,Jackson-MS,Dallas-TX,2882,3800,76,408,200502,521493,11632814
BNA,DTW,Nashville-TN,Detroit-MI,3924,4658,34,457,200106,1343263,8958464
GCK,HYS,Garden City-KS,Hays-KS,5,19,1,101,200305,40043,27302
TUL,DFW,Tulsa-OK,Dallas-TX,4718,7301,53,237,199902,841453,9703564
TUL,DFW,Tulsa-OK,Dallas-TX,344,396,9,237,200405,877172,11379964
MCI,ATL,Kansas City-MO,Atlanta-GA,6069,7736,53,693,199502,1730648,3548667
IAH,RNO,Houston-TX,Reno-NV,124,130,1,1530,200806,5726705,416657
FLL,DFW,Fort Lauderdale-FL,Dallas-TX,6308,7992,54,1119,200509,5443159,11632814
HOU,OMA,Houston-TX,Omaha-NE,36,100,1,804,199203,3983375,701218
CVG,TPA,Cincinnati-OH,Tampa-FL,4616,9028,61,773,199007,1849595,2075572
MIA,DTW,Miami-FL,Detroit-MI,5480,7003,47,1145,200206,10425204,8972134
PHL,ORD,Philadelphia-PA,Chicago-IL,3286,8610,30,678,199312,10961072,16876600
ROC,ORD,Rochester-NY,Chicago-IL,2577,3780,54,528,200504,1033470,18724160
DSM,ORD,Des Moines-IA,Chicago-IL,3416,13200,88,299,199001,417892,16395048
CVG,ORD,Cincinnati-OH,Chicago-IL,12145,16614,117,264,200106,2035680,18385002
DFW,ATL,Dallas-TX,Atlanta-GA,8012,12474,81,732,200211,10953156,4555490
BUF,ORD,Buffalo-NY,Chicago-IL,3359,5439,37,473,199206,1191586,16720340
JAX,DTW,Jacksonville-FL,Detroit-MI,5473,6875,55,814,199903,1077513,8962394
CMH,ORD,Columbus-OH,Chicago-IL,4030,6072,132,296,199701,1525094,17405264
LGA,BGR,New York-NY,Bangor-ME,1850,2890,85,378,199408,34144436,147183
MCO,ATL,Orlando-FL,Atlanta-GA,1407,1647,7,403,199701,1464182,3756986
SAT,ABI,San Antonio-TX,Abilene-TX,137,140,1,211,200806,2030691,159059
IAH,EWR,Houston-TX,Newark-NJ,18179,22225,127,1400,200804,5726705,18968501
JAN,DFW,Jackson-MS,Dallas-TX,160,220,5,408,200208,504423,10953156
MEM,AUS,Memphis-TN,Austin-TX,1043,1500,15,556,199206,1090672,901055
FLL,ORD,Fort Lauderdale-FL,Chicago-IL,4396,5828,31,1182,199712,4623697,17405264
HNL,ITO,Honolulu-HI,Hilo-HI,1849,2688,8,216,199108,846594,126684
ORD,DFW,Chicago-IL,Dallas-TX,151,183,1,802,200008,18235464,10392376
SEA,MIA,Seattle-WA,Miami-FL,2824,3195,17,2724,199812,5831556,9383038
IAD,MDW,Washington-DC,Chicago-IL,966,1830,15,577,200912,10952482,19161134
FMN,PUB,Farmington-NM,Pueblo-CO,9,19,1,231,200811,122407,156009
CLT,ORD,Charlotte-NC,Chicago-IL,141,276,2,599,200304,1436890,18572324
CMH,DTW,Columbus-OH,Detroit-MI,8298,12400,124,155,199705,1525094,8934802
SFO,AUS,San Francisco-CA,Austin-TX,322,504,4,1499,199812,7996466,1104612
CVG,EWR,Cincinnati-OH,Newark-NJ,4857,10768,78,569,199502,1935662,17130692
BOS,ATL,Boston-MA,Atlanta-GA,15,107,1,946,199608,8407438,3652439
MSN,PIA,Madison-WI,Peoria-IL,0,0,10,172,200712,554887,371015
MDW,TPA,Chicago-IL,Tampa-FL,3130,4364,31,997,199105,16550288,2098618
BDL,BUF,Hartford-CT,Buffalo-NY,547,874,46,317,200803,1191170,1124055
ICT,TUL,Wichita-KS,Tulsa-OK,1480,4014,39,132,199306,538101,790683
JFK,EWR,New York-NY,Newark-NJ,188,190,1,21,199012,33737966,16868983
MSP,DAY,Minneapolis-MN,Dayton-OH,884,1250,25,574,200910,3269814,835063
DCA,ATL,Washington-DC,Atlanta-GA,6775,8830,63,547,199309,8575206,3339551
MLU,ATL,Monroe-LA,Atlanta-GA,3217,4321,29,448,199912,168837,3988728
MHT,ALB,Manchester-NH,Albany-NY,35,122,1,121,200910,405906,857592
BOS,DFW,Boston-MA,Dallas-TX,12749,28511,162,1562,200101,8886620,10709246
MKE,CWA,Milwaukee-WI,Wausau-WI,832,1520,80,154,200609,1540301,128834
SMF,ACV,Sacramento-CA,Eureka-CA,0,0,9,207,200404,2004144,128694
LAX,DFW,Los Angeles-CA,Dallas-TX,0,0,16,1235,199905,24181874,9703564
PIT,EWR,Pittsburgh-PA,Newark-NJ,1576,2002,11,319,199606,2447532,17190036
HOU,EWR,Houston-TX,Newark-NJ,2281,4521,31,1411,199005,3789490,16868983
OPF,MIA,Miami-FL,Miami-FL,0,0,1,8,200903,11094102,11094102
DSM,ATL,Des Moines-IA,Atlanta-GA,3422,4350,87,743,200710,544240,5267527
SLC,ORD,Salt Lake City-UT,Chicago-IL,5368,8010,59,1249,200505,1044845,18724160
PHL,DFW,Philadelphia-PA,Dallas-TX,4624,6930,55,1302,200406,11645752,11379964
JFK,TPA,New York-NY,Tampa-FL,137,268,2,1005,199409,34144436,2154044
ELP,AUS,El Paso-TX,Austin-TX,589,1096,8,525,200311,694672,1382693
CLE,ALB,Cleveland-OH,Albany-NY,901,2310,77,424,199611,2130821,825245
GTF,RNO,Great Falls-MT,Reno-NV,0,0,1,694,200309,81065,374743
ATL,ATL,Atlanta-GA,Atlanta-GA,0,156,1,0,200410,4802300,4802300
BGR,BOS,Bangor-ME,Boston-MA,2770,4255,115,201,200510,147020,8917782
FLO,ATL,Florence-SC,Atlanta-GA,1241,3300,110,273,200101,193798,4432950
SMF,RNO,Sacramento-CA,Reno-NV,1172,3968,31,113,199207,1583460,270629
MSY,ATL,New Orleans-LA,Atlanta-GA,173,524,2,425,200911,1189981,5475213
ORD,EWR,Chicago-IL,Newark-NJ,6846,13014,86,719,199110,16550288,16874842
BWI,EWR,Baltimore-MD,Newark-NJ,3540,6512,88,169,200809,2677712,18968501
JAX,DTW,Jacksonville-FL,Detroit-MI,2693,3200,32,814,200006,1126224,8914942
PHL,MIA,Philadelphia-PA,Miami-FL,2244,4092,32,1013,199703,11003856,9247394
LAX,OXR,Los Angeles-CA,Oxnard-CA,267,570,30,49,199007,22585772,670132
TLH,DFW,Tallahassee-FL,Dallas-TX,1785,3000,60,767,200301,332429,11164066
CAE,YIP,Columbia-SC,Detroit-MI,0,0,12,587,200606,705320,8969084
IAH,DTW,Houston-TX,Detroit-MI,4713,5665,55,1076,199808,4445918,8944948
IAD,TUS,Washington-DC,Tucson-AZ,63,120,1,1933,200610,10530024,975476
DFW,ORD,Dallas-TX,Chicago-IL,5127,6913,31,802,200203,10953156,18490270
CMH,TUS,Columbus-OH,Tucson-AZ,108,124,1,1654,200702,1759348,996593
OGG,ATL,Kahului-HI,Atlanta-GA,46,277,1,4431,200305,134742,4673146
SFO,ATL,San Francisco-CA,Atlanta-GA,2683,4464,31,2139,199801,7996466,3872031
DFW,LRD,Dallas-TX,Laredo-TX,0,0,4,394,200410,11379964,215775
BDL,EWR,Hartford-CT,Newark-NJ,0,0,12,115,200709,1186341,18901167
PVD,DTW,Providence-RI,Detroit-MI,144,224,2,614,199408,1504363,8761684
BFM,ABY,Mobile-AL,Albany-GA,0,0,18,238,200501,398369,162031
DFW,ABI,Dallas-TX,Abilene-TX,119,136,1,158,200610,11998822,158704
CLT,EWR,Charlotte-NC,Newark-NJ,845,992,8,529,200907,1745524,19069796
LGA,DTW,New York-NY,Detroit-MI,8753,9600,96,501,200008,36705486,8914942
BWI,ATL,Baltimore-MD,Atlanta-GA,226,318,3,576,200311,2621815,4673146
OMA,ORD,Omaha-NE,Chicago-IL,170,216,2,416,199202,701218,16720340
ABE,BOS,Allentown-PA,Boston-MA,687,1482,78,258,200505,786034,8917782
GNV,ATL,Gainesville-FL,Atlanta-GA,164,210,3,300,200709,257114,5267527
ANC,EWR,Anchorage-AK,Newark-NJ,0,283,1,3370,200109,325839,18490029
MKE,ATL,Milwaukee-WI,Atlanta-GA,4566,7137,61,669,200303,1528417,4673146
BHM,TPA,Birmingham-AL,Tampa-FL,1792,3973,29,460,200801,1123146,2730007
LAS,ORD,Las Vegas-NV,Chicago-IL,257,268,2,1515,200110,1456549,18385002
CVG,ALB,Cincinnati-OH,Albany-NY,707,900,18,623,200705,2148315,852019
IND,EWR,Indianapolis-IN,Newark-NJ,0,0,12,644,200812,1720796,18968501
STL,DAL,St. Louis-MO,Dallas-TX,45,52,1,546,200202,2733818,10953156
ANC,ORD,Anchorage-AK,Chicago-IL,0,0,27,2846,200208,332703,18490270
MKE,ORD,Milwaukee-WI,Chicago-IL,1501,4200,28,67,199205,1453354,16720340
MIA,DTW,Miami-FL,Detroit-MI,1984,2224,16,1145,199706,9247394,8934802
LAS,CWA,Las Vegas-NV,Wausau-WI,134,175,1,1464,200210,1515571,126299
FLL,MIA,Fort Lauderdale-FL,Miami-FL,182,182,1,21,199705,4623697,9247394
CMH,ORD,Columbus-OH,Chicago-IL,3580,5247,82,296,199603,1509212,17287860
LIT,DFW,Little Rock-AR,Dallas-TX,4212,6313,59,304,199601,570858,8994450
IAH,BOS,Houston-TX,Boston-MA,1661,2232,18,1597,200107,4851189,8886620
CLE,ATL,Cleveland-OH,Atlanta-GA,640,1000,10,554,199606,2130821,3652439
PHX,DFW,Phoenix-AZ,Dallas-TX,3488,5608,31,868,199408,2549507,8613622
BOS,EWR,Boston-MA,Newark-NJ,606,3666,26,200,199202,8227058,16930924
ATL,TUS,Atlanta-GA,Tucson-AZ,1666,2702,19,1541,199712,3756986,778684
SYR,ORD,Syracuse-NY,Chicago-IL,6505,9592,88,607,199605,661210,17287860
MSP,DLH,Minneapolis-MN,Duluth-MN,37,100,1,144,199002,2548237,269572
MKE,ATL,Milwaukee-WI,Atlanta-GA,0,183,1,669,200704,1544818,5267527
SMF,ATL,Sacramento-CA,Atlanta-GA,0,0,1,2092,200403,2004144,4802300
MCO,BOS,Orlando-FL,Boston-MA,2063,3706,17,1121,199609,1422502,8407438
EWR,BOS,Newark-NJ,Boston-MA,10402,20488,143,200,199212,16930924,8227058
MSP,ATL,Minneapolis-MN,Atlanta-GA,6189,6944,56,906,200603,3167666,5119641
DFW,MLU,Dallas-TX,Monroe-LA,885,1558,82,293,199302,8450926,166800
DTW,DAL,Detroit-MI,Dallas-TX,43,64,1,982,200710,8913164,12313304
GRB,EKO,Green Bay-WI,Elko-NV,119,119,1,1425,199110,247860,37382
MSP,BZN,Minneapolis-MN,Bozeman-MT,2345,2900,29,874,200202,3053303,72000
CLT,EWR,Charlotte-NC,Newark-NJ,37,100,1,528,200010,1340417,18352743
MKE,ORD,Milwaukee-WI,Chicago-IL,76,88,2,67,200709,1544818,18903872
DFW,EWR,Dallas-TX,Newark-NJ,5936,12896,124,1372,200208,10953156,18590085
BWI,DTW,Baltimore-MD,Detroit-MI,8166,11488,60,408,199711,2474658,8934802
SFO,ORD,San Francisco-CA,Chicago-IL,7781,8760,62,1846,200910,8635706,19161134
TUL,DAL,Tulsa-OK,Dallas-TX,4261,6466,53,237,199810,831724,9475022
LAS,EWR,Las Vegas-NV,Newark-NJ,6609,7429,29,2227,199404,938611,17072218
ROC,DTW,Rochester-NY,Detroit-MI,317,750,6,296,199903,1018604,8962394
SEA,BOS,Seattle-WA,Boston-MA,641,1204,7,2496,200210,6243790,8918022
CMH,BUF,Columbus-OH,Buffalo-NY,60,107,1,296,199503,1499793,1180896
MSY,ORD,New Orleans-LA,Chicago-IL,2847,4089,29,837,200010,1315616,18235464
BOS,MDW,Boston-MA,Chicago-IL,3655,5418,54,861,199007,8269386,16395048
IND,MDW,Indianapolis-IN,Chicago-IL,5210,7442,61,162,199910,1456455,17655010
ORD,DFW,Chicago-IL,Dallas-TX,42162,76319,570,802,200002,18235464,10392376
GTF,HLN,Great Falls-MT,Helena-MT,2105,4548,61,67,200705,81780,71258
SBN,DTW,South Bend-IN,Detroit-MI,283,578,17,157,200110,316657,8958464
IND,DTW,Indianapolis-IN,Detroit-MI,2846,4464,30,231,199608,1406510,8912962
ANC,ATL,Anchorage-AK,Atlanta-GA,0,0,3,3417,200805,365790,5385586
PHL,ABY,Philadelphia-PA,Albany-GA,0,0,17,763,200111,11445082,159833
CLT,EWR,Charlotte-NC,Newark-NJ,638,1974,14,528,200103,1375381,18490029
DFW,RNO,Dallas-TX,Reno-NV,2674,4347,30,1345,199407,8613622,285459
JFK,ORD,New York-NY,Chicago-IL,319,482,3,740,199901,34863448,17655010
PHL,TPA,Philadelphia-PA,Tampa-FL,7391,9457,49,920,200407,11645752,2578104
PBI,DTW,West Palm Beach-FL,Detroit-MI,58,125,1,1087,200007,5025806,8914942
AZO,ATL,Kalamazoo-MI,Atlanta-GA,699,1130,28,596,200707,322566,5267527
DTW,ORD,Detroit-MI,Chicago-IL,11317,15015,101,235,199409,8761684,17018756
TLH,ATL,Tallahassee-FL,Atlanta-GA,253,330,5,223,200309,332429,4673146
PHX,MDW,Phoenix-AZ,Chicago-IL,5970,8083,59,1444,200401,3723359,18664180
SJT,DFW,San Angelo-TX,Dallas-TX,31,162,1,228,200807,109152,12602170
DTW,BUF,Detroit-MI,Buffalo-NY,1526,2900,29,240,199704,8934802,1162332
SAV,ATL,Savannah-GA,Atlanta-GA,14120,20562,149,215,199406,275637,3444861
EKO,OMA,Elko-NV,Omaha-NE,102,124,1,1037,199904,47319,748056
MIA,ATL,Miami-FL,Atlanta-GA,0,0,1,595,199408,8746902,3444861
MEM,DTW,Memphis-TN,Detroit-MI,779,1482,19,610,199706,1145788,8934802
STL,DTW,St. Louis-MO,Detroit-MI,11339,14738,103,440,199507,2634959,8837982
BGR,ORD,Bangor-ME,Chicago-IL,0,70,1,978,200408,146660,18664180
JFK,MIA,New York-NY,Miami-FL,0,0,7,1090,199511,34261384,8913928
FLL,TPA,Fort Lauderdale-FL,Tampa-FL,5415,12928,101,197,199210,4225844,2113572
DFW,MIA,Dallas-TX,Miami-FL,52,254,1,1121,199302,8450926,8572430
SLC,BOS,Salt Lake City-UT,Boston-MA,7219,10638,59,2105,199512,867700,8357434
IAH,EWR,Houston-TX,Newark-NJ,1922,2784,16,1400,200810,5726705,18968501
DTW,EWR,Detroit-MI,Newark-NJ,5035,7250,145,487,200712,8913164,18901167
OMA,ATL,Omaha-NE,Atlanta-GA,9175,13102,88,821,199811,742096,3872031
STL,DAY,St. Louis-MO,Dayton-OH,174,485,5,339,199302,2616153,860045
PIT,DFW,Pittsburgh-PA,Dallas-TX,46,88,2,1068,200801,2355391,12602170
BDL,BOS,Hartford-CT,Boston-MA,696,6665,31,91,200007,1150915,8805222
EWR,TPA,Newark-NJ,Tampa-FL,6873,9048,60,998,199210,16930924,2113572
PBI,ATL,West Palm Beach-FL,Atlanta-GA,59,150,1,545,200912,5547051,5475213
MIA,EWR,Miami-FL,Newark-NJ,353,417,3,1086,199511,8913928,17130692
ORD,ALB,Chicago-IL,Albany-NY,5736,6649,61,723,199710,17405264,821585
CMI,DTW,Champaign-IL,Detroit-MI,563,1020,30,298,199912,200940,8962394
BOS,DTW,Boston-MA,Detroit-MI,10640,16128,56,632,199411,8293684,8761684
PHX,MDW,Phoenix-AZ,Chicago-IL,6679,7000,40,1444,200407,3723359,18664180
ELP,DAL,El Paso-TX,Dallas-TX,769,854,7,562,199407,657866,8613622
BWI,BUF,Baltimore-MD,Buffalo-NY,1470,3942,27,281,199002,2389165,1190154
CHA,ATL,Chattanooga-TN,Atlanta-GA,48,50,1,106,200305,492354,4673146
TUL,DFW,Tulsa-OK,Dallas-TX,145,388,2,237,199108,772997,8182938
JAN,ATL,Jackson-MS,Atlanta-GA,3711,7152,48,341,200302,509068,4673146
SJT,DFW,San Angelo-TX,Dallas-TX,894,1950,65,228,199412,102436,8613622
IAH,AUS,Houston-TX,Austin-TX,7349,13857,93,143,199612,4268132,1036319
GRR,ORD,Grand Rapids-MI,Chicago-IL,1329,1584,24,137,200812,776505,19031272
TUS,TUL,Tucson-AZ,Tulsa-OK,110,139,1,906,199706,778684,819477
RIC,BOS,Richmond-VA,Boston-MA,2144,3850,77,474,200305,1139312,8916374
BWI,BOS,Baltimore-MD,Boston-MA,18332,27612,236,370,200410,2638066,8912958
DFW,ORD,Dallas-TX,Chicago-IL,963,1376,13,802,200702,12313304,18903872
DTW,ORD,Detroit-MI,Chicago-IL,6940,9490,65,235,199510,8837982,17155070
FLL,MDW,Fort Lauderdale-FL,Chicago-IL,2475,4110,30,1166,200011,5025806,18235464
CRP,DAL,Corpus Christi-TX,Dallas-TX,95,244,2,352,199712,407144,9231044
ILN,FNT,Wilmington-OH,Flint-MI,0,0,22,239,200508,42063,439216
JFK,ALB,New York-NY,Albany-NY,1930,4148,122,145,199810,34683010,819851
ORD,EWR,Chicago-IL,Newark-NJ,11788,25993,187,719,199611,17287860,17190036
LEX,ORD,Lexington-KY,Chicago-IL,4878,5750,115,323,200405,432055,18664180
JFK,MIA,New York-NY,Miami-FL,123,431,1,1090,199410,34144436,8746902
ANC,JNU,Anchorage-AK,Juneau-AK,450,888,8,571,199703,305279,30296
FLL,ATL,Fort Lauderdale-FL,Atlanta-GA,560,743,3,581,200911,5547051,5475213
PHL,BOS,Philadelphia-PA,Boston-MA,13719,24444,194,280,200212,11511748,8918022
CRP,DAL,Corpus Christi-TX,Dallas-TX,83,122,1,352,200110,401280,10709246
CMI,YIP,Champaign-IL,Detroit-MI,0,0,2,290,200308,215601,8985512
SEA,DTW,Seattle-WA,Detroit-MI,11820,13216,59,1927,200309,6277876,8985512
RDU,EWR,Raleigh-NC,Newark-NJ,2681,8428,86,416,199701,697449,17264316
FLL,ATL,Fort Lauderdale-FL,Atlanta-GA,134,150,1,581,200602,5466743,5119641
PHL,BOS,Philadelphia-PA,Boston-MA,349,2884,7,280,199103,10917452,8227986
CID,ORD,Cedar Rapids-IA,Chicago-IL,5689,9810,90,196,199612,224859,17287860
STL,DFW,St. Louis-MO,Dallas-TX,68,104,1,551,199606,2642938,8994450
