Origin,Destination,OriginCity,DestinationCity,Passengers,Seats,Flights,Distance,FlyDate,OriginPopulation,DestinationPopulation
ORD,BOS,Chicago-IL,Boston-MA,786,1398,10,867,200701,18903872,9007842
MYR,DTW,Myrtle Beach-SC,Detroit-MI,2346,5084,31,636,200110,201918,8958464
BTR,ORD,Baton Rouge-LA,Chicago-IL,1105,2244,51,810,200203,713558,18490270
MHT,TPA,Manchester-NH,Tampa-FL,3250,4384,32,1204,200404,396542,2578104
GNV,AGS,Gainesville-FL,Augusta-GA,50,50,1,254,200810,259179,534612
LGA,TUL,New York-NY,Tulsa-OK,281,284,2,1231,199207,33861848,782591
SFB,MIA,Orlando-FL,Miami-FL,11,1341,9,214,200208,1756852,10425204
GSP,BUF,Greenville-SC,Buffalo-NY,0,0,1,585,200509,590654,1139328
GPT,TUL,Gulfport-MS,Tulsa-OK,300,340,2,561,200406,254385,877172
ATW,ORD,Appleton-WI,Chicago-IL,34,100,2,160,199212,178981,16720340
EWR,TPA,Newark-NJ,Tampa-FL,102,104,1,998,200007,18352743,2404273
JAX,BUF,Jacksonville-FL,Buffalo-NY,159,365,1,874,200611,1279132,1130913
AVP,ATL,Scranton-PA,Atlanta-GA,1633,2240,56,714,200402,549039,4802300
BRD,BJI,Brainerd-MN,Bemidji-MN,237,442,13,86,199712,76975,38691
PIT,OMA,Pittsburgh-PA,Omaha-NE,49,108,1,821,199202,2477012,701218
DSM,OMA,Des Moines-IA,Omaha-NE,0,0,1,117,200312,504107,790535
ORD,RNO,Chicago-IL,Reno-NV,146,146,1,1671,200007,18235464,344808
ACY,DAY,Atlantic City-NJ,Dayton-OH,117,120,1,515,200909,271712,835063
BOS,MIA,Boston-MA,Miami-FL,0,173,1,1258,200505,8917782,10886318
BDL,FAT,Hartford-CT,Fresno-CA,89,150,1,2512,200703,1186341,889888
AEX,MLU,Alexandria-LA,Monroe-LA,25,34,1,87,200705,152717,172588
AUS,EWR,Austin-TX,Newark-NJ,601,744,6,1504,200809,1654100,18968501
LIT,AUS,Little Rock-AR,Austin-TX,0,0,1,446,200802,675921,1654100
ILN,CNW,Wilmington-OH,Waco-TX,0,0,5,919,200311,41441,219485
MSN,ORD,Madison-WI,Chicago-IL,31,32,1,109,200111,511777,18385002
ANC,DFW,Anchorage-AK,Dallas-TX,0,0,22,3043,200708,360908,12313304
MTJ,ABI,Montrose-CO,Abilene-TX,46,70,1,625,200706,39452,159005
DTW,BUF,Detroit-MI,Buffalo-NY,2,130,1,240,199403,8761684,1186544
SLE,EKO,Salem-OR,Elko-NV,119,124,1,462,199306,300291,40259
ADS,LRD,Dallas-TX,Laredo-TX,0,0,1,405,200112,10709246,199914
LNK,ORD,Lincoln-NE,Chicago-IL,42,100,1,466,200303,278417,18572324
RFD,TOL,Rockford-IL,Toledo-OH,0,0,1,276,200411,334622,671681
PIA,DFW,Peoria-IL,Dallas-TX,953,1188,27,673,200407,366024,11379964
LAF,DTW,Lafayette-IN,Detroit-MI,692,2960,80,224,199708,168100,8934802
ORD,ALB,Chicago-IL,Albany-NY,47,70,1,723,200608,18797710,850541
IND,BUF,Indianapolis-IN,Buffalo-NY,0,0,1,451,200606,1671898,1130913
SJC,EWR,San Jose-CA,Newark-NJ,1461,2480,20,2548,200211,1728245,18590085
ABE,EWR,Allentown-PA,Newark-NJ,0,0,0,67,199608,710211,17190036
DCA,MIA,Washington-DC,Miami-FL,25866,35224,238,920,200909,10952482,11094102
PHX,MDW,Phoenix-AZ,Chicago-IL,129,129,1,1444,199603,2753549,17287860
YIP,MDW,Detroit-MI,Chicago-IL,0,0,1,220,200012,8914942,18235464
SAV,ORD,Savannah-GA,Chicago-IL,18,50,1,773,200702,329518,18903872
BFM,ABY,Mobile-AL,Albany-GA,0,0,15,238,200107,400094,159833
GRR,DFW,Grand Rapids-MI,Dallas-TX,1251,1672,38,931,200604,770744,11998822
BFM,LRD,Mobile-AL,Laredo-TX,0,0,1,722,200408,397521,215775
BGR,DTW,Bangor-ME,Detroit-MI,73,100,1,750,199608,145702,8912962
IAH,DTW,Houston-TX,Detroit-MI,1644,3805,25,1076,199106,3888584,8578382
IND,DFW,Indianapolis-IN,Dallas-TX,0,0,1,762,200804,1720796,12602170
STL,ORD,St. Louis-MO,Chicago-IL,24379,36120,258,258,200909,2828990,19161134
LAS,DAL,Las Vegas-NV,Dallas-TX,233,1050,21,1067,200004,1393370,10392376
MSY,MIA,New Orleans-LA,Miami-FL,3048,8555,59,674,199009,1263257,8149380
RFD,TOL,Rockford-IL,Toledo-OH,0,0,9,276,200604,344269,673647
RDU,TPA,Raleigh-NC,Tampa-FL,499,548,4,587,200403,916790,2578104
DTW,MDW,Detroit-MI,Chicago-IL,64,112,1,229,199207,8653794,16720340
ORD,FAR,Chicago-IL,Fargo-ND,25,66,1,557,200909,19161134,200102
OMA,HON,Omaha-NE,Huron-SD,6,76,4,243,200501,810493,15754
ILN,BOS,Wilmington-OH,Boston-MA,0,0,19,700,200210,41220,8918022
HNL,ORD,Honolulu-HI,Chicago-IL,869,876,4,4243,200901,907574,19161134
LAS,ATL,Las Vegas-NV,Atlanta-GA,0,355,1,1747,200705,1838635,5267527
CLT,ALB,Charlotte-NC,Albany-NY,408,505,5,645,199701,1194105,821585
TOL,BOS,Toledo-OH,Boston-MA,0,0,1,660,200302,669292,8916374
ILN,FAR,Wilmington-OH,Fargo-ND,0,0,20,829,200601,42837,189263
MYR,EWR,Myrtle Beach-SC,Newark-NJ,79,124,1,550,200207,206280,18590085
EWR,MIA,Newark-NJ,Miami-FL,0,173,1,1086,200811,18968501,11003504
FLL,ORD,Fort Lauderdale-FL,Chicago-IL,200,252,2,1182,199710,4623697,17405264
STL,ATL,St. Louis-MO,Atlanta-GA,23,146,1,484,199107,2595543,3163883
BHM,DFW,Birmingham-AL,Dallas-TX,30,118,1,597,199104,968764,8182938
GDC,ADS,Greenville-SC,Dallas-TX,0,0,4,840,200912,639617,12895230
MSP,BZN,Minneapolis-MN,Bozeman-MT,365,400,4,874,199608,2760875,60169
MSP,FAR,Minneapolis-MN,Fargo-ND,10800,21608,148,223,199411,2690359,161744
CHS,ATL,Charleston-SC,Atlanta-GA,423,702,6,259,200912,659191,5475213
TOL,EWR,Toledo-OH,Newark-NJ,0,0,6,506,200805,673345,18968501
MSP,FOE,Minneapolis-MN,Topeka-KS,0,143,1,428,200711,3204196,228615
BOS,DET,Boston-MA,Detroit-MI,5,584,4,614,200003,8805222,8914942
LRD,AFW,Laredo-TX,Dallas-TX,0,0,1,394,200306,210229,11164066
TUL,AUS,Tulsa-OK,Austin-TX,113,122,1,420,200102,867707,1324426
DTW,CWA,Detroit-MI,Wausau-WI,1861,2924,86,363,200711,8913164,129993
ORD,EKO,Chicago-IL,Elko-NV,113,128,1,1445,199309,16876600,40259
DAL,MDW,Dallas-TX,Chicago-IL,41,56,1,793,200302,11164066,18572324
PNS,ORD,Pensacola-FL,Chicago-IL,358,450,9,794,200806,453132,19031272
SBA,ACT,Santa Barbara-CA,Waco-TX,65,70,1,1324,200612,398656,225559
DTW,FNT,Detroit-MI,Flint-MI,105,156,2,56,200208,8972134,438775
IND,ORD,Indianapolis-IN,Chicago-IL,0,86,1,177,200807,1720796,19031272
RFD,ATL,Rockford-IL,Atlanta-GA,0,0,2,643,200811,353381,5385586
HSV,ATL,Huntsville-AL,Atlanta-GA,71,100,1,151,199002,294462,3087755
SAT,LRD,San Antonio-TX,Laredo-TX,0,0,1,148,200807,2030691,235937
MCO,DET,Orlando-FL,Detroit-MI,489,584,4,968,199804,1502837,8944948
AUS,EKO,Austin-TX,Elko-NV,243,248,2,1247,199307,931671,40259
SJC,DTW,San Jose-CA,Detroit-MI,37,56,1,2063,200510,1737313,8988796
DRO,GUP,Durango-CO,Gallup-NM,0,0,1,127,200508,47792,70624
SAN,RNO,San Diego-CA,Reno-NV,96,130,1,488,200910,3053793,419261
BFI,TOL,Seattle-WA,Toledo-OH,0,0,4,1923,200707,6614720,675351
TUS,EWR,Tucson-AZ,Newark-NJ,2357,2976,24,2116,200711,996593,18901167
MDW,TUS,Chicago-IL,Tucson-AZ,3,148,1,1440,199611,17287860,766853
TVC,ORD,Traverse City-MI,Chicago-IL,0,0,0,224,199611,119719,17287860
JAX,DTW,Jacksonville-FL,Detroit-MI,71,110,1,814,200503,1248524,8988796
RNO,ORD,Reno-NV,Chicago-IL,122,150,1,1671,200709,410616,18903872
MQT,CWA,Marquette-MI,Wausau-WI,6,64,1,158,199512,65279,120693
PIT,CAK,Pittsburgh-PA,Akron-OH,95,202,2,70,199704,2432761,686918
GTF,EKO,Great Falls-MT,Elko-NV,76,119,1,510,199203,79132,38698
XNA,DFW,Fayetteville-AR,Dallas-TX,550,1224,36,281,200010,349562,10392376
MHT,MDW,Manchester-NH,Chicago-IL,428,685,5,838,200502,398927,18724160
LAS,TUS,Las Vegas-NV,Tucson-AZ,0,170,1,365,200209,1515571,886063
SUS,YIP,St. Louis-MO,Detroit-MI,0,0,1,449,200103,2719279,8958464
SPI,ORD,Springfield-IL,Chicago-IL,0,46,1,174,199705,203911,17405264
OPF,MIA,Miami-FL,Miami-FL,0,0,6,8,200904,11094102,11094102
SMF,RNO,Sacramento-CA,Reno-NV,5,137,1,113,199602,1654787,301240
SLC,EWR,Salt Lake City-UT,Newark-NJ,369,450,3,1968,200312,1016377,18671320
DCA,DFW,Washington-DC,Dallas-TX,169,299,2,1192,199511,8757652,8787062
BDL,EWR,Hartford-CT,Newark-NJ,1407,4014,39,115,199105,1124022,16874842
PBI,EWR,West Palm Beach-FL,Newark-NJ,1438,1488,12,1024,200711,5465183,18901167
BNA,YIP,Nashville-TN,Detroit-MI,0,0,1,454,199806,1229700,8944948
JAC,ORD,Jackson-WY,Chicago-IL,3840,5828,31,1162,200001,24467,18235464
PDX,EKO,Portland-OR,Elko-NV,333,372,3,475,199501,1721558,42918
CHS,BOS,Charleston-SC,Boston-MA,918,1050,21,818,200708,631984,9007842
IAH,DAL,Houston-TX,Dallas-TX,0,122,1,217,200603,5484883,11998822
PIA,DFW,Peoria-IL,Dallas-TX,2427,2950,59,673,200809,372638,12602170
HNL,ITO,Honolulu-HI,Hilo-HI,18698,31204,269,216,199410,869959,135547
SAT,EWR,San Antonio-TX,Newark-NJ,82,141,1,1569,199810,1650418,17341505
FLL,MIA,Fort Lauderdale-FL,Miami-FL,0,64,1,21,200306,5280671,10561342
SAT,EKO,San Antonio-TX,Elko-NV,142,248,2,1248,199402,1521877,41668
STL,TUL,St. Louis-MO,Tulsa-OK,58,103,1,351,199308,2616153,790683
ABY,BFM,Albany-GA,Mobile-AL,0,0,18,238,200212,160054,398417
LAS,TPA,Las Vegas-NV,Tampa-FL,147,188,1,1984,200505,1708846,2638814
DAY,CAK,Dayton-OH,Akron-OH,32,50,1,162,200511,843575,700649
BOS,DTW,Boston-MA,Detroit-MI,14222,24880,130,632,199910,8550938,8962394
STL,MDW,St. Louis-MO,Chicago-IL,0,0,0,251,200109,2719279,18385002
SLC,BZN,Salt Lake City-UT,Bozeman-MT,129,210,2,347,199408,852741,57818
LBB,DAL,Lubbock-TX,Dallas-TX,2671,4392,36,293,199301,233966,8450926
BFF,CPR,Scottsbluff-NE,Casper-WY,0,0,20,163,200707,37101,71817
SJT,AUS,San Angelo-TX,Austin-TX,0,0,33,186,200712,108245,1594525
APN,DTW,Alpena-MI,Detroit-MI,1606,2040,60,198,200301,30638,8985512
GRB,ORD,Green Bay-WI,Chicago-IL,338,484,11,174,200208,288747,18490270
BMI,DEC,Bloomington-IL,Decatur-IL,24,128,2,45,199309,135395,117206
XNA,ORD,Fayetteville-AR,Chicago-IL,5067,10005,115,522,200207,369930,18490270
BNA,MIA,Nashville-TN,Miami-FL,159,236,2,806,199101,1067021,8312530
DAY,TPA,Dayton-OH,Tampa-FL,6372,9790,89,828,199111,850946,2098618
EKO,RDM,Elko-NV,Bend-OR,77,122,1,362,200406,44964,134080
CMH,MIA,Columbus-OH,Miami-FL,135,390,3,990,199805,1544395,9383038
LAX,MDW,Los Angeles-CA,Chicago-IL,5227,6721,28,1750,200412,25529180,18664180
BNA,BOS,Nashville-TN,Boston-MA,0,0,1,943,200412,1416452,8912958
YNG,CAK,Youngstown-OH,Akron-OH,831,3392,53,47,199502,611729,680297
BNA,DTW,Nashville-TN,Detroit-MI,319,592,4,457,200505,1450538,8988796
ORD,PIA,Chicago-IL,Peoria-IL,4384,6650,133,130,200105,18385002,365146
CHS,ATL,Charleston-SC,Atlanta-GA,0,0,1,259,200207,566543,4555490
SAN,DFW,San Diego-CA,Dallas-TX,25090,29404,212,1171,200710,2975656,12313304
GNV,ATL,Gainesville-FL,Atlanta-GA,114,288,2,300,199611,209400,3652439
DFW,LAW,Dallas-TX,Lawton-OK,42,44,1,140,200205,10953156,112009
SGF,YIP,Springfield-MO,Detroit-MI,0,0,1,627,200106,374733,8958464
ILN,ORD,Wilmington-OH,Chicago-IL,0,0,13,272,200712,42990,18903872
STL,MDW,St. Louis-MO,Chicago-IL,227,282,4,251,199302,2616153,16876600
FAT,RNO,Fresno-CA,Reno-NV,224,630,6,188,199404,727869,285459
LCK,EWR,Columbus-OH,Newark-NJ,0,0,1,467,200211,1659344,18590085
SAN,EKO,San Diego-CA,Elko-NV,106,124,1,563,199308,2609266,40259
ROC,ALB,Rochester-NY,Albany-NY,30,34,1,198,199910,1018604,819105
EWR,YIP,Newark-NJ,Detroit-MI,0,0,1,497,200104,18490029,8958464
SNA,EWR,Santa Ana-CA,Newark-NJ,3095,5281,30,2433,199704,11791730,17264316
ILN,DTW,Wilmington-OH,Detroit-MI,0,0,1,189,200611,42837,8969084
IPL,DPA,El Centro-CA,Chicago-IL,0,0,1,1620,200404,149909,18664180
ATL,ALB,Atlanta-GA,Albany-NY,10322,12780,90,852,200306,4673146,839741
STL,BGR,St. Louis-MO,Bangor-ME,237,275,1,1184,199106,2595543,147471
ORD,MIA,Chicago-IL,Miami-FL,0,0,1,1197,200911,19161134,11094102
PIT,BUF,Pittsburgh-PA,Buffalo-NY,0,122,1,186,200906,2354957,1123804
PHL,MDW,Philadelphia-PA,Chicago-IL,236,548,4,668,200712,11825356,18903872
DTW,CAK,Detroit-MI,Akron-OH,4142,6222,183,133,200408,8996622,700587
STL,MIA,St. Louis-MO,Miami-FL,3789,4970,35,1068,199203,2603363,8451688
LGA,AGS,New York-NY,Augusta-GA,171,183,1,678,200708,37802334,529045
ABE,EWR,Allentown-PA,Newark-NJ,19,125,1,67,200402,776048,18747431
LAX,ATL,Los Angeles-CA,Atlanta-GA,0,0,1,1946,200412,25529180,4802300
DSM,EWR,Des Moines-IA,Newark-NJ,0,0,11,1016,200609,533704,18825633
LIT,MDW,Little Rock-AR,Chicago-IL,382,488,4,544,200210,623045,18490270
BMI,DEC,Bloomington-IL,Decatur-IL,3,68,2,45,199504,139209,116150
ATL,TOL,Atlanta-GA,Toledo-OH,0,0,1,549,200910,5475213,672220
MEM,DAY,Memphis-TN,Dayton-OH,0,0,2,460,200911,1304926,835063
DCA,MIA,Washington-DC,Miami-FL,89,118,1,920,199105,8369110,8312530
CLT,ORD,Charlotte-NC,Chicago-IL,56,120,1,599,200412,1471706,18664180
MBS,ORD,Saginaw-MI,Chicago-IL,150,294,2,222,199407,211870,17018756
IAH,EWR,Houston-TX,Newark-NJ,91,130,1,1400,199304,4058868,17013259
DAY,YIP,Dayton-OH,Detroit-MI,0,0,3,165,200311,845508,8985512
LAS,EUG,Las Vegas-NV,Eugene-OR,135,183,1,699,200909,1902834,351109
MSP,ATL,Minneapolis-MN,Atlanta-GA,50,50,1,906,200804,3237612,5385586
CHA,ATL,Chattanooga-TN,Atlanta-GA,47,142,1,106,199806,460100,3872031
TYR,DFW,Tyler-TX,Dallas-TX,72,140,2,103,200704,198018,12313304
MEM,JLN,Memphis-TN,Joplin-MO,0,0,1,291,200803,1298529,172615
PHX,BOS,Phoenix-AZ,Boston-MA,1043,1364,11,2300,200105,3388445,8886620
BUF,BFM,Buffalo-NY,Mobile-AL,0,0,1,993,200201,1158368,398417
PNS,DFW,Pensacola-FL,Dallas-TX,529,852,6,604,199507,375684,8787062
SJC,BOS,San Jose-CA,Boston-MA,2205,3942,27,2689,199912,1698695,8550938
SYR,ATL,Syracuse-NY,Atlanta-GA,9862,13559,91,793,200007,649817,4281905
LAX,MDW,Los Angeles-CA,Chicago-IL,6647,7357,31,1750,200411,25529180,18664180
BLI,EKO,Bellingham-WA,Elko-NV,113,124,1,642,199811,157244,48011
SAN,DTW,San Diego-CA,Detroit-MI,122,124,1,1956,200503,2941770,8988796
STL,AUS,St. Louis-MO,Austin-TX,97,122,1,717,200008,2701634,1265715
GSP,BOS,Greenville-SC,Boston-MA,21,101,1,794,199512,501500,8357434
LEX,MWA,Lexington-KY,Marion-IL,10,19,1,242,199902,387927,61550
CLE,ALB,Cleveland-OH,Albany-NY,18,37,1,424,200402,2128958,843928
COS,ATL,Colorado Springs-CO,Atlanta-GA,48,70,1,1185,200903,626227,5475213
AUS,DAL,Austin-TX,Dallas-TX,412,610,5,189,200907,1705075,12895230
SFO,ACV,San Francisco-CA,Eureka-CA,2809,7110,79,250,199006,7436126,119596
AVL,EWR,Asheville-NC,Newark-NJ,2101,2950,59,583,200608,397918,18825633
ORD,DLH,Chicago-IL,Duluth-MN,1976,2728,62,397,200406,18664180,274962
TOL,ORD,Toledo-OH,Chicago-IL,206,308,7,214,200612,673647,18797710
YIP,DCU,Detroit-MI,Decatur-AL,0,0,3,555,200308,8985512,146680
RNO,DTW,Reno-NV,Detroit-MI,126,130,1,1903,200408,385049,8996622
CLT,DTW,Charlotte-NC,Detroit-MI,60,103,1,500,199303,1086132,8711888
LFT,ATL,Lafayette-LA,Atlanta-GA,3888,4550,91,503,200907,263171,5475213
MHR,FAT,Sacramento-CA,Fresno-CA,0,0,11,150,200510,2028664,867438
RFD,DFW,Rockford-IL,Dallas-TX,0,0,16,775,200903,353722,12895230
STL,DFW,St. Louis-MO,Dallas-TX,57,149,1,551,199309,2616153,8450926
ILN,FAR,Wilmington-OH,Fargo-ND,0,0,20,829,200510,42063,185854
BDL,EWR,Hartford-CT,Newark-NJ,0,0,1,115,200209,1165667,18590085
AGS,ATL,Augusta-GA,Atlanta-GA,22,180,1,143,199603,473714,3652439
OMA,ATL,Omaha-NE,Atlanta-GA,38,70,1,821,200903,849517,5475213
PIT,ALB,Pittsburgh-PA,Albany-NY,8617,12726,101,367,200203,2408973,833752
IND,EKO,Indianapolis-IN,Elko-NV,236,244,2,1554,200009,1531156,46863
YNG,YIP,Youngstown-OH,Detroit-MI,0,0,2,163,200409,585692,8996622
JFK,EWR,New York-NY,Newark-NJ,0,0,1,21,200711,37802334,18901167
PHX,AUS,Phoenix-AZ,Austin-TX,101,122,1,868,200003,3278661,1265715
BTR,MIA,Baton Rouge-LA,Miami-FL,0,510,3,738,200309,719116,10561342
MEM,CWA,Memphis-TN,Wausau-WI,0,0,37,672,200603,1280666,128834
BDL,BGR,Hartford-CT,Bangor-ME,0,0,1,277,200412,1175284,146660
BUF,DTW,Buffalo-NY,Detroit-MI,7323,11875,95,240,200502,1139328,8988796
LIT,LRD,Little Rock-AR,Laredo-TX,0,0,2,654,200610,657664,225985
MIA,BOS,Miami-FL,Boston-MA,9,124,1,1258,200703,10930366,9007842
SYR,ATL,Syracuse-NY,Atlanta-GA,1070,1960,28,793,200309,649679,4673146
MSP,EWR,Minneapolis-MN,Newark-NJ,0,0,1,1008,200409,3106569,18747431
CLE,ORD,Cleveland-OH,Chicago-IL,36,37,1,316,200806,2094051,19031272
CMI,ORD,Champaign-IL,Chicago-IL,46,68,2,135,199405,197920,17018756
HOU,AUS,Houston-TX,Austin-TX,18,97,1,152,199312,4058868,931671
MOT,EKO,Minot-ND,Elko-NV,116,122,1,879,200101,66088,46622
FCA,FAR,Kalispell-MT,Fargo-ND,97,100,1,818,199607,70999,164921
PIA,ATL,Peoria-IL,Atlanta-GA,2130,2700,54,564,200906,375865,5475213
CHA,ATL,Chattanooga-TN,Atlanta-GA,4200,5030,103,106,200706,515810,5267527
ICT,EKO,Wichita-KS,Elko-NV,53,122,1,1007,200510,583759,45801
EYW,TPA,Key West-FL,Tampa-FL,3,30,1,240,200610,74104,2684639
YIP,ITH,Detroit-MI,Ithaca-NY,0,0,1,362,199801,8944948,97239
MHT,TPA,Manchester-NH,Tampa-FL,4980,5754,42,1204,200805,404074,2730007
CKB,DTW,Clarksburg-WV,Detroit-MI,0,50,1,259,200301,91117,8985512
MIA,APF,Miami-FL,Naples-FL,2895,4114,121,96,200001,10051612,254070
SFO,DFW,San Francisco-CA,Dallas-TX,18767,26832,208,1464,200012,8273316,10392376
BMI,ORD,Bloomington-IL,Chicago-IL,50,70,1,116,200605,161802,18797710
PVD,DTW,Providence-RI,Detroit-MI,74,78,1,614,199310,1506927,8711888
PIT,UCA,Pittsburgh-PA,Utica-NY,144,252,4,310,199109,2472127,318416
ISM,PDK,Orlando-FL,Atlanta-GA,0,0,1,421,200609,1999994,5119641
CYS,EKO,Cheyenne-WY,Elko-NV,120,124,1,574,199803,78583,48011
ORD,AUS,Chicago-IL,Austin-TX,99,126,1,972,199406,17018756,964803
ELP,ACT,El Paso-TX,Waco-TX,122,136,1,539,200609,720756,225559
RNO,DTW,Reno-NV,Detroit-MI,578,620,5,1903,200507,394881,8988796
AZA,PIA,Phoenix-AZ,Peoria-IL,1238,1350,9,1312,200908,4364094,375865
LGA,ORD,New York-NY,Chicago-IL,54,126,1,733,199702,34528632,17405264
RST,ORD,Rochester-MN,Chicago-IL,184,264,6,268,200908,185618,19161134
COS,AUS,Colorado Springs-CO,Austin-TX,93,142,1,709,199802,510597,1104612
DFW,MDW,Dallas-TX,Chicago-IL,124,247,1,797,200205,10953156,18490270
DAY,PIA,Dayton-OH,Peoria-IL,0,0,1,294,200606,841558,368746
PFN,ATL,Panama City-FL,Atlanta-GA,17,30,1,247,200206,152213,4555490
CVG,TPA,Cincinnati-OH,Tampa-FL,6847,8662,61,773,199303,1909662,2132804
SAN,OMA,San Diego-CA,Omaha-NE,1445,1550,31,1313,200807,3019274,839265
STS,UKI,Santa Rosa-CA,Ukiah-CA,0,0,1,47,200904,472102,86040
MSP,BZN,Minneapolis-MN,Bozeman-MT,261,496,4,874,200110,3024111,70196
GRR,ADS,Grand Rapids-MI,Dallas-TX,0,0,1,920,200412,763372,11379964
EKO,DTW,Elko-NV,Detroit-MI,95,124,1,1675,199702,47413,8934802
CAK,OMA,Akron-OH,Omaha-NE,120,124,1,754,199807,687989,742096
PDX,FAT,Portland-OR,Fresno-CA,0,162,1,626,200811,2203745,903133
MHR,RNO,Sacramento-CA,Reno-NV,0,0,21,105,200206,1921903,365239
ILN,MIA,Wilmington-OH,Miami-FL,0,0,23,967,200511,42063,10886318
ILN,ORD,Wilmington-OH,Chicago-IL,0,0,20,272,200811,43152,19031272
RIC,EWR,Richmond-VA,Newark-NJ,403,481,13,278,200412,1155330,18747431
LRD,EKO,Laredo-TX,Elko-NV,111,122,1,1304,200001,194523,46863
EKO,DFW,Elko-NV,Dallas-TX,85,122,1,1170,200205,45640,10953156
IAD,MDW,Washington-DC,Chicago-IL,39,126,1,577,200002,9642062,18235464
ROA,DTW,Roanoke-VA,Detroit-MI,779,1054,31,382,200603,294767,8969084
ORD,ABI,Chicago-IL,Abilene-TX,73,97,1,924,200004,18235464,160108
FYV,DFW,Fayetteville-AR,Dallas-TX,62,64,1,270,199411,277935,8613622
PHL,BOS,Philadelphia-PA,Boston-MA,0,0,1,280,200107,11445082,8886620
PHL,BOS,Philadelphia-PA,Boston-MA,0,0,1,280,200402,11645752,8912958
ICT,PIA,Wichita-KS,Peoria-IL,86,100,2,465,200806,603205,372638
BOS,TUL,Boston-MA,Tulsa-OK,137,150,1,1394,199406,8293684,794748
EWR,AUS,Newark-NJ,Austin-TX,2883,5096,49,1501,200001,18352743,1265715
MSY,PIA,New Orleans-LA,Peoria-IL,115,120,1,736,200307,1312039,364769
PHX,EUG,Phoenix-AZ,Eugene-OR,2732,3784,44,952,200411,3723359,331876
SEA,CPR,Seattle-WA,Casper-WY,0,0,1,833,200702,6614720,71817
SJC,MDW,San Jose-CA,Chicago-IL,3434,4247,31,1838,200612,1754557,18797710
STL,RNO,St. Louis-MO,Reno-NV,98,150,1,1574,200611,2791682,402383
JFK,ORD,New York-NY,Chicago-IL,3627,4800,48,740,200702,37802334,18903872
GRR,ATL,Grand Rapids-MI,Atlanta-GA,158,160,4,640,200112,750083,4432950
MCI,EWR,Kansas City-MO,Newark-NJ,68,116,1,1092,200203,1890419,18590085
TYS,ATL,Knoxville-TN,Atlanta-GA,0,50,1,152,200906,699247,5475213
MHT,ORD,Manchester-NH,Chicago-IL,47,108,1,843,199302,341968,16876600
SBN,TOL,South Bend-IN,Toledo-OH,42,100,1,130,199908,308666,650257
DSM,DTW,Des Moines-IA,Detroit-MI,28,125,1,534,200005,483210,8914942
DSM,DAL,Des Moines-IA,Dallas-TX,45,50,1,624,200810,554101,12602170
FLL,MDW,Fort Lauderdale-FL,Chicago-IL,47,122,1,1166,200008,5025806,18235464
FLL,DTW,Fort Lauderdale-FL,Detroit-MI,261,300,3,1127,200212,5212602,8972134
FLL,BOS,Fort Lauderdale-FL,Boston-MA,42,60,1,1237,200312,5280671,8916374
FNT,ATL,Flint-MI,Atlanta-GA,74,76,1,644,200910,424043,5475213
SLC,TOL,Salt Lake City-UT,Toledo-OH,103,122,1,1463,200412,1030597,671681
YIP,MDW,Detroit-MI,Chicago-IL,0,0,1,220,200507,8988796,18724160
ATL,TUS,Atlanta-GA,Tucson-AZ,764,852,6,1541,200902,5475213,1020200
DFW,TPA,Dallas-TX,Tampa-FL,27040,29155,213,929,200703,12313304,2711222
BDL,MDW,Hartford-CT,Chicago-IL,0,122,1,777,200101,1156981,18385002
GTF,HLN,Great Falls-MT,Helena-MT,59,475,25,67,200601,81813,69918
TUL,DAL,Tulsa-OK,Dallas-TX,16666,24934,182,237,199910,841453,9703564
MSY,AUS,New Orleans-LA,Austin-TX,87,104,1,446,199801,1285396,1104612
MEM,EWR,Memphis-TN,Newark-NJ,0,0,1,946,200007,1208269,18352743
ILN,DFW,Wilmington-OH,Dallas-TX,0,0,18,865,200606,42837,11998822
LIT,DAL,Little Rock-AR,Dallas-TX,8749,11468,94,296,200007,612149,10392376
MYR,DTW,Myrtle Beach-SC,Detroit-MI,391,702,6,636,199902,178550,8962394
MCO,ATL,Orlando-FL,Atlanta-GA,0,262,1,403,200912,2082421,5475213
BMI,ORD,Bloomington-IL,Chicago-IL,4610,6900,150,116,199810,143366,17529224
SJC,DLH,San Jose-CA,Duluth-MN,72,150,1,1650,199907,1698695,267892
ORD,CWA,Chicago-IL,Wausau-WI,33,64,1,213,199302,16876600,119479
SGF,DFW,Springfield-MO,Dallas-TX,27,37,1,364,200612,410795,11998822
PHL,BGR,Philadelphia-PA,Bangor-ME,3355,4400,88,473,200408,11645752,146660
FLL,EWR,Fort Lauderdale-FL,Newark-NJ,16666,18130,115,1065,200903,5547051,19069796
PVD,TPA,Providence-RI,Tampa-FL,238,411,3,1137,200811,1599312,2730007
GCC,CPR,Gillette-WY,Casper-WY,589,950,50,110,200304,36086,67957
BKL,ORD,Cleveland-OH,Chicago-IL,0,138,1,323,200707,2099185,18903872
JAN,MIA,Jackson-MS,Miami-FL,165,173,1,743,200506,521493,10886318
HOU,TPA,Houston-TX,Tampa-FL,2831,4658,34,781,200702,5597674,2711222
OKC,OMA,Oklahoma City-OK,Omaha-NE,108,124,1,418,200203,1120187,782384
BDL,DTW,Hartford-CT,Detroit-MI,482,600,6,548,200609,1182625,8969084
